id,sku,upc,ean,jan,isbn,mpn,image,brand_id,supplier_id,price,cost,stock,sold,minimum,weight_class,weight,length_class,length,width,height,kind,property,tax_id,status,sort,view,alias,category_store_id,store_id,date_lastview,date_available,created_at,updated_at,namebn,keysbn,nameen,keysen
52, 'MTBD101059', NULL, NULL, NULL, NULL, NULL, '/data/product/Pusti-Mustard-Oil-1ltr.jpg', 0, 0, 294.00, 0.00, 10, 0, 0, 'ltr', 1, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 4, 'pusti-mustard-oil', 0, 1, '2022-04-26 18:26:52', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-26 18:26:52",পুষ্টি  সরিষার তেল,"['পুষ্টি', 'সরিষার', 'তেল']",Pusti Mustard Oil,"['Pusti', 'Mustard', 'Oil']"
53, 'MTBD101060', NULL, NULL, NULL, NULL, NULL, '/data/product/Pusti-Mustard-Oil-2ltr.jpg', 0, 0, 589.00, 0.00, 10, 0, 0, 'ltr', 2, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'pusti-mustard-oil', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",পুষ্টি  সরিষার তেল,"['পুষ্টি', 'সরিষার', 'তেল']",Pusti Mustard Oil,"['Pusti', 'Mustard', 'Oil']"
54, 'MTBD101061', NULL, NULL, NULL, NULL, NULL, '/data/product/Teer-Soyabin-Oil-1ltr.jpeg', 0, 0, 167.00, 0.00, 10, 0, 0, 'ltr', 1, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'teer-soyabin-oil', 0, 1, '2022-04-26 05:47:11', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-26 05:47:11",তীর সয়াবিন তেল,"['তীর', 'সয়াবিন', 'তেল']",Teer Soyabin Oil,"['Teer', 'Soyabin', 'Oil']"
55, 'MTBD101062', NULL, NULL, NULL, NULL, NULL, '/data/product/Teer-Soyabin-Oil-2ltr.jpeg', 0, 0, 333.00, 0.00, 10, 0, 0, 'ltr', 2, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'teer-soyabin-oil', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",তীর  সয়াবিন তেল,"['তীর', 'সয়াবিন', 'তেল']",Teer Soyabin Oil,"['Teer', 'Soyabin', 'Oil']"
56, 'MTBD101063', NULL, NULL, NULL, NULL, NULL, '/data/product/Teer-Soyabin-Oil-5ltr.jpg', 0, 0, 794.00, 0.00, 10, 0, 0, 'ltr', 5, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'teer-soyabin-oil', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",তীর সয়াবিন তেল,"['তীর', 'সয়াবিন', 'তেল']",Teer Soyabin Oil,"['Teer', 'Soyabin', 'Oil']"
57, 'MTBD101064', NULL, NULL, NULL, NULL, NULL, '/data/product/Rupchanda-Soyabin-Oil-1ltr.jpg', 0, 0, 169.00, 0.00, 10, 0, 0, 'ltr', 1, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'rupchanda-soyabin-oil', 0, 1, '2022-04-26 10:01:43', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-26 10:01:43",রূপচাঁদা সয়াবিন তেল,"['রূপচাঁদা', 'সয়াবিন', 'তেল']",Rupchanda Soyabin Oil,"['Rupchanda', 'Soyabin', 'Oil']"
58, 'MTBD101065', NULL, NULL, NULL, NULL, NULL, '/data/product/Rupchanda-Soyabin-Oil-2ltr.webp', 0, 0, 335.00, 0.00, 10, 0, 0, 'ltr', 2, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'rupchanda-soyabin-oil', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",রূপচাঁদা সয়াবিন তেল,"['রূপচাঁদা', 'সয়াবিন', 'তেল']",Rupchanda Soyabin Oil,"['Rupchanda', 'Soyabin', 'Oil']"
59, 'MTBD101066', NULL, NULL, NULL, NULL, NULL, '/data/product/Rupchanda-Soyabin-Oil-5ltr.jpg', 0, 0, 794.00, 0.00, 10, 0, 0, 'ltr', 5, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'rupchanda-soyabin-oil', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",রূপচাঁদা সয়াবিন তেল,"['রূপচাঁদা', 'সয়াবিন', 'তেল']",Rupchanda Soyabin Oil,"['Rupchanda', 'Soyabin', 'Oil']"
60, 'MTBD101067', NULL, NULL, NULL, NULL, NULL, '/data/product/Fresh-Soyabin-Oil-1ltr.png', 0, 0, 170.00, 0.00, 10, 0, 0, 'ltr', 1, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'fresh-soyabin-oil', 0, 1, '2022-04-26 10:17:25', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-26 10:17:25",ফ্রেশ সয়াবিন তেল,"['ফ্রেশ', 'সয়াবিন', 'তেল']",Fresh Soyabin Oil,"['Fresh', 'Soyabin', 'Oil']"
61, 'MTBD101068', NULL, NULL, NULL, NULL, NULL, '/data/product/Fresh-Soyabin-Oil-2ltr.jpg', 0, 0, 334.00, 0.00, 10, 0, 0, 'ltr', 2, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'fresh-soyabin-oil', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",ফ্রেশ সয়াবিন তেল,"['ফ্রেশ', 'সয়াবিন', 'তেল']",Fresh Soyabin Oil,"['Fresh', 'Soyabin', 'Oil']"
62, 'MTBD101069', NULL, NULL, NULL, NULL, NULL, '/data/product/Fresh-Soyabin-Oil-5ltr.jpg', 0, 0, 794.00, 0.00, 10, 0, 0, 'ltr', 5, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'fresh-soyabin-oil', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",ফ্রেশ সয়াবিন তেল,"['ফ্রেশ', 'সয়াবিন', 'তেল']",Fresh Soyabin Oil,"['Fresh', 'Soyabin', 'Oil']"
63, 'MTBD101070', NULL, NULL, NULL, NULL, NULL, '/data/product/Bashundhara-Soyabin-Oil-1ltr.jpg', 0, 0, 167.00, 0.00, 10, 0, 0, 'ltr', 1, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'bashundhara-soyabin-oil', 0, 1, '2022-04-26 11:30:33', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-26 11:30:33",বসুন্ধরা সয়াবিন তেল,"['বসুন্ধরা', 'সয়াবিন', 'তেল']",Bashundhara Soyabin Oil,"['Bashundhara', 'Soyabin', 'Oil']"
64, 'MTBD101071', NULL, NULL, NULL, NULL, NULL, '/data/product/Bashundhara-Soyabin-Oil-2ltr.png', 0, 0, 335.00, 0.00, 10, 0, 0, 'ltr', 2, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'bashundhara-soyabin-oil', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",বসুন্ধরা সয়াবিন তেল,"['বসুন্ধরা', 'সয়াবিন', 'তেল']",Bashundhara Soyabin Oil,"['Bashundhara', 'Soyabin', 'Oil']"
65, 'MTBD101072', NULL, NULL, NULL, NULL, NULL, '/data/product/Bashundhara-Soyabin-Oil-5ltr.jpg', 0, 0, 794.00, 0.00, 8, 2, 0, 'ltr', 5, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'bashundhara-soyabin-oil', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-28 09:27:59",বসুন্ধরা সয়াবিন তেল,"['বসুন্ধরা', 'সয়াবিন', 'তেল']",Bashundhara Soyabin Oil,"['Bashundhara', 'Soyabin', 'Oil']"
66, 'MTBD101073', NULL, NULL, NULL, NULL, NULL, '/data/product/Premium-Ghee-500gm.jpg', 0, 0, 650.00, 0.00, 9, 1, 0, 'gm', 500, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 5, 'premium-ghee', 0, 1, '2022-04-27 06:42:47', '2022-04-02', '2022-04-02 20:15:27'," '2022-05-09 09:18:34",প্রিমিয়াম ঘি,"['প্রিমিয়াম', 'ঘি']",Premium Ghee,"['Premium', 'Ghee']"
67, 'MTBD101074', NULL, NULL, NULL, NULL, NULL, '/data/product/Pure-Natural-chak-Honey-250gm.jpg', 0, 0, 275.00, 0.00, 10, 0, 0, 'gm', 250, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'pure-natural-chak-honey', 0, 1, '2022-04-27 07:42:45', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-27 07:42:45",খাঁটি প্রাকৃতিক চাক মধু,"['খাঁটি', 'প্রাকৃতিক', 'চাক', 'মধু']",Pure Natural chak Honey,"['Pure', 'Natural', 'chak', 'Honey']"
68, 'MTBD101075', NULL, NULL, NULL, NULL, NULL, '/data/product/Pure-Natural-chak-Honey-500gm.jpg', 0, 0, 550.00, 0.00, 9, 1, 0, 'gm', 500, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'pure-natural-chak-honey', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-26 09:16:57",খাঁটি প্রাকৃতিক চাক মধু,"['খাঁটি', 'প্রাকৃতিক', 'চাক', 'মধু']",Pure Natural chak Honey,"['Pure', 'Natural', 'chak', 'Honey']"
69, 'MTBD101076', NULL, NULL, NULL, NULL, NULL, '/data/product/CardamomElachi-50gm.jpg', 0, 0, 259.00, 0.00, 10, 0, 0, 'gm', 50, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'cardamomelachi', 0, 1, '2022-04-27 10:17:42', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-27 10:17:42",এলাচ,['এলাচ'],CardamomElachi,['CardamomElachi']
70, 'MTBD101077', NULL, NULL, NULL, NULL, NULL, '/data/product/CinnamonDaruchini-100gm.jpg', 0, 0, 78.00, 0.00, 10, 0, 0, 'gm', 100, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'cinnamondaruchini', 0, 1, '2022-04-27 08:08:56', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-27 08:08:56",দারুচিনি,['দারুচিনি'],CinnamonDaruchini,['CinnamonDaruchini']
71, 'MTBD101078', NULL, NULL, NULL, NULL, NULL, '/data/product/Clove-Lobongo-50gm.jpg', 0, 0, 118.00, 0.00, 10, 0, 0, 'gm', 50, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'clove-lobongo', 0, 1, '2022-04-27 03:24:32', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-27 03:24:32",লবঙ্গ,['লবঙ্গ'],Clove Lobongo,"['Clove', 'Lobongo']"
72, 'MTBD101079', NULL, NULL, NULL, NULL, NULL, '/data/product/Cummin-Jira-100gm.jpg', 0, 0, 64.00, 0.00, 10, 0, 0, 'gm', 100, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'cummin-jira', 0, 1, '2022-04-26 21:42:01', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-26 21:42:01",জিরা,['জিরা'],Cummin Jira,"['Cummin', 'Jira']"
73, 'MTBD101080', NULL, NULL, NULL, NULL, NULL, '/data/product/Black-Pepper-Kalo-golmorich-100gm.jpg', 0, 0, 119.00, 0.00, 10, 0, 0, 'gm', 100, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'black-pepper-kalo-golmorich', 0, 1, '2022-04-27 14:00:47', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-27 14:00:47",কালো গোলমরিচ,"['কালো', 'গোলমরিচ']",Black Pepper Kalo golmorich,"['Black', 'Pepper', 'Kalo', 'golmorich']"
74, 'MTBD101081', NULL, NULL, NULL, NULL, NULL, '/data/product/White-Pepper-Shada-golmorich-100gm.jpg', 0, 0, 149.00, 0.00, 9, 1, 0, 'gm', 100, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'white-pepper-shada-golmorich', 0, 1, '2022-04-27 17:30:42', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-27 17:30:42",সাদা গোলমরিচ,"['সাদা', 'গোলমরিচ']",White Pepper Shada golmorich,"['White', 'Pepper', 'Shada', 'golmorich']"
75, 'MTBD101082', NULL, NULL, NULL, NULL, NULL, '/data/product/Black-Cummin-kalojira-100gm.jpg', 0, 0, 68.00, 0.00, 9, 1, 0, 'gm', 100, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'black-cummin-kalojira', 0, 1, '2022-04-27 09:46:26', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-27 09:46:26",কালোজিরা,['কালোজিরা'],Black Cummin kalojira,"['Black', 'Cummin', 'kalojira']"
76, 'MTBD101083', NULL, NULL, NULL, NULL, NULL, '/data/product/Radhuni-Cummin-Powder-50gm.webp', 0, 0, 47.00, 0.00, 9, 1, 0, 'gm', 50, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'radhuni-cummin-powder', 0, 1, '2022-04-25 20:20:50', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-25 20:20:50",রাঁধুনী জিরা গুঁড়া,"['রাঁধুনী', 'জিরা', 'গুঁড়া']",Radhuni Cummin Powder,"['Radhuni', 'Cummin', 'Powder']"
77, 'MTBD101084', NULL, NULL, NULL, NULL, NULL, '/data/product/Radhuni-Cummin-Powder-100gm.jpg', 0, 0, 87.00, 0.00, 10, 0, 0, 'gm', 100, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'radhuni-cummin-powder', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",রাঁধুনী জিরা গুঁড়া,"['রাঁধুনী', 'জিরা', 'গুঁড়া']",Radhuni Cummin Powder,"['Radhuni', 'Cummin', 'Powder']"
78, 'MTBD101085', NULL, NULL, NULL, NULL, NULL, '/data/product/Radhuni-Cummin-Powder-200gm.jpg', 0, 0, 169.00, 0.00, 10, 0, 0, 'gm', 200, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'radhuni-cummin-powder', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",রাঁধুনী জিরা গুঁড়া,"['রাঁধুনী', 'জিরা', 'গুঁড়া']",Radhuni Cummin Powder,"['Radhuni', 'Cummin', 'Powder']"
79, 'MTBD101086', NULL, NULL, NULL, NULL, NULL, '/data/product/Radhuni-Cummin-Powder-500gm.jpg', 0, 0, 399.00, 0.00, 10, 0, 0, 'gm', 500, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'radhuni-cummin-powder', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",রাঁধুনী জিরা গুঁড়া,"['রাঁধুনী', 'জিরা', 'গুঁড়া']",Radhuni Cummin Powder,"['Radhuni', 'Cummin', 'Powder']"
80, 'MTBD101087', NULL, NULL, NULL, NULL, NULL, '/data/product/Bashundhara-Cummin-Powder-50gm.png', 0, 0, 46.00, 0.00, 10, 0, 0, 'gm', 50, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'bashundhara-cummin-powder', 0, 1, '2022-04-26 04:13:40', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-26 04:13:40",বসুন্ধরা জিরা গুঁড়া,"['বসুন্ধরা', 'জিরা', 'গুঁড়া']",Bashundhara Cummin Powder,"['Bashundhara', 'Cummin', 'Powder']"
81, 'MTBD101088', NULL, NULL, NULL, NULL, NULL, '/data/product/Bashundhara-Cummin-Powder-100gm.png', 0, 0, 78.00, 0.00, 10, 0, 0, 'gm', 100, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'bashundhara-cummin-powder', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",বসুন্ধরা জিরা গুঁড়া,"['বসুন্ধরা', 'জিরা', 'গুঁড়া']",Bashundhara Cummin Powder,"['Bashundhara', 'Cummin', 'Powder']"
82, 'MTBD101089', NULL, NULL, NULL, NULL, NULL, '/data/product/Bashundhara-Cummin-Powder-200gm.png', 0, 0, 168.00, 0.00, 10, 0, 0, 'gm', 200, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'bashundhara-cummin-powder', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",বসুন্ধরা জিরা গুঁড়া,"['বসুন্ধরা', 'জিরা', 'গুঁড়া']",Bashundhara Cummin Powder,"['Bashundhara', 'Cummin', 'Powder']"
83, 'MTBD101090', NULL, NULL, NULL, NULL, NULL, '/data/product/Bashundhara-Cummin-Powder-500gm.png', 0, 0, 399.00, 0.00, 10, 0, 0, 'gm', 500, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'bashundhara-cummin-powder', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",বসুন্ধরা জিরা গুঁড়া,"['বসুন্ধরা', 'জিরা', 'গুঁড়া']",Bashundhara Cummin Powder,"['Bashundhara', 'Cummin', 'Powder']"
84, 'MTBD101091', NULL, NULL, NULL, NULL, NULL, '/data/product/Fresh-Cummin-Powder-50gm.jpg', 0, 0, 47.00, 0.00, 10, 0, 0, 'gm', 50, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'fresh-cummin-powder', 0, 1, '2022-04-26 02:53:15', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-26 02:53:15",ফ্রেশ জিরা গুঁড়া,"['ফ্রেশ', 'জিরা', 'গুঁড়া']",Fresh Cummin Powder,"['Fresh', 'Cummin', 'Powder']"
85, 'MTBD101092', NULL, NULL, NULL, NULL, NULL, '/data/product/Fresh-Cummin-Powder-100gm.jpg', 0, 0, 79.00, 0.00, 10, 0, 0, 'gm', 100, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'fresh-cummin-powder', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",ফ্রেশ জিরা গুঁড়া,"['ফ্রেশ', 'জিরা', 'গুঁড়া']",Fresh Cummin Powder,"['Fresh', 'Cummin', 'Powder']"
86, 'MTBD101093', NULL, NULL, NULL, NULL, NULL, '/data/product/Fresh-Cummin-Powder-200gm.jpg', 0, 0, 168.00, 0.00, 10, 0, 0, 'gm', 200, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'fresh-cummin-powder', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",ফ্রেশ জিরা গুঁড়া,"['ফ্রেশ', 'জিরা', 'গুঁড়া']",Fresh Cummin Powder,"['Fresh', 'Cummin', 'Powder']"
87, 'MTBD101094', NULL, NULL, NULL, NULL, NULL, '/data/product/Fresh-Cummin-Powder-500gm.jpg', 0, 0, 400.00, 0.00, 10, 0, 0, 'gm', 500, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'fresh-cummin-powder', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",ফ্রেশ জিরা গুঁড়া,"['ফ্রেশ', 'জিরা', 'গুঁড়া']",Fresh Cummin Powder,"['Fresh', 'Cummin', 'Powder']"
88, 'MTBD101095', NULL, NULL, NULL, NULL, NULL, '/data/product/Coriander-Dhonyia-200gm.jpg', 0, 0, 75.00, 0.00, 10, 0, 0, 'gm', 200, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'coriander-dhonyia', 0, 1, '2022-04-26 13:40:55', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-26 13:40:55",ধনিয়া  ,"['ধনিয়া', '']",Coriander Dhonyia,"['Coriander', 'Dhonyia']"
89, 'MTBD101096', NULL, NULL, NULL, NULL, NULL, '/data/product/Coriander-Dhonyia-500gm.jpg', 0, 0, 189.00, 0.00, 10, 0, 0, 'gm', 500, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'coriander-dhonyia', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",ধনিয়া  ,"['ধনিয়া', '']",Coriander Dhonyia,"['Coriander', 'Dhonyia']"
90, 'MTBD101097', NULL, NULL, NULL, NULL, NULL, '/data/product/Radhuni-Coriander-50gm.jpg', 0, 0, 15.00, 0.00, 10, 0, 0, 'gm', 50, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'radhuni-coriander', 0, 1, '2022-04-26 03:01:42', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-26 03:01:42",রাঁধুনী ধনিয়া গুঁড়া,"['রাঁধুনী', 'ধনিয়া', 'গুঁড়া']",Radhuni Coriander,"['Radhuni', 'Coriander']"
91, 'MTBD101098', NULL, NULL, NULL, NULL, NULL, '/data/product/Radhuni-Coriander-100gm.jpeg', 0, 0, 31.00, 0.00, 10, 0, 0, 'gm', 100, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'radhuni-coriander', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",রাঁধুনী ধনিয়া গুঁড়া,"['রাঁধুনী', 'ধনিয়া', 'গুঁড়া']",Radhuni Coriander,"['Radhuni', 'Coriander']"
92, 'MTBD101099', NULL, NULL, NULL, NULL, NULL, '/data/product/Radhuni-Coriander-200gm.jpg', 0, 0, 63.00, 0.00, 10, 0, 0, 'gm', 200, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'radhuni-coriander', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",রাঁধুনী ধনিয়া গুঁড়া,"['রাঁধুনী', 'ধনিয়া', 'গুঁড়া']",Radhuni Coriander,"['Radhuni', 'Coriander']"
93, 'MTBD101100', NULL, NULL, NULL, NULL, NULL, '/data/product/Radhuni-Coriander-500gm.jpg', 0, 0, 145.00, 0.00, 10, 0, 0, 'gm', 500, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'radhuni-coriander', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",রাঁধুনী ধনিয়া গুঁড়া,"['রাঁধুনী', 'ধনিয়া', 'গুঁড়া']",Radhuni Coriander,"['Radhuni', 'Coriander']"
94, 'MTBD101102', NULL, NULL, NULL, NULL, NULL, '/data/product/Bashudhara-Coriander-100gm.png', 0, 0, 34.00, 0.00, 10, 0, 0, 'gm', 100, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'bashudhara-coriander', 0, 1, '2022-04-26 12:26:46', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-26 12:26:46",বসুন্ধরা ধনিয়া গুঁড়া,"['বসুন্ধরা', 'ধনিয়া', 'গুঁড়া']",Bashudhara Coriander,"['Bashudhara', 'Coriander']"
95, 'MTBD101103', NULL, NULL, NULL, NULL, NULL, '/data/product/Bashudhara-Coriander-200gm.png', 0, 0, 63.00, 0.00, 10, 0, 0, 'gm', 200, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'bashudhara-coriander', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",বসুন্ধরা ধনিয়া গুঁড়া,"['বসুন্ধরা', 'ধনিয়া', 'গুঁড়া']",Bashudhara Coriander,"['Bashudhara', 'Coriander']"
96, 'MTBD101104', NULL, NULL, NULL, NULL, NULL, '/data/product/Bashudhara-Coriander-500gm.jpg', 0, 0, 144.00, 0.00, 10, 0, 0, 'gm', 500, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'bashudhara-coriander', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",বসুন্ধরা ধনিয়া গুঁড়া,"['বসুন্ধরা', 'ধনিয়া', 'গুঁড়া']",Bashudhara Coriander,"['Bashudhara', 'Coriander']"
97, 'MTBD101105', NULL, NULL, NULL, NULL, NULL, '/data/product/Fresh-Coriander-50gm.jpg', 0, 0, 14.00, 0.00, 10, 0, 0, 'gm', 50, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'fresh-coriander', 0, 1, '2022-04-26 01:34:48', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-26 01:34:48",ফ্রেশ ধনিয়া গুঁড়া,"['ফ্রেশ', 'ধনিয়া', 'গুঁড়া']",Fresh Coriander,"['Fresh', 'Coriander']"
98, 'MTBD101106', NULL, NULL, NULL, NULL, NULL, '/data/product/Fresh-Coriander-100gm.jpeg', 0, 0, 32.00, 0.00, 9, 1, 0, 'gm', 100, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'fresh-coriander', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-19 15:16:25",ফ্রেশ ধনিয়া গুঁড়া,"['ফ্রেশ', 'ধনিয়া', 'গুঁড়া']",Fresh Coriander,"['Fresh', 'Coriander']"
99, 'MTBD101107', NULL, NULL, NULL, NULL, NULL, '/data/product/Fresh-Coriander-200gm.png', 0, 0, 64.00, 0.00, 10, 0, 0, 'gm', 200, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'fresh-coriander', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",ফ্রেশ ধনিয়া গুঁড়া,"['ফ্রেশ', 'ধনিয়া', 'গুঁড়া']",Fresh Coriander,"['Fresh', 'Coriander']"
100, 'MTBD101108', NULL, NULL, NULL, NULL, NULL, '/data/product/Fresh-Coriander-500gm.jpg', 0, 0, 143.00, 0.00, 10, 0, 0, 'gm', 500, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 0, 'fresh-coriander', 0, 1, '2022-04-02 20:15:27', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-02 20:15:27",ফ্রেশ ধনিয়া গুঁড়া,"['ফ্রেশ', 'ধনিয়া', 'গুঁড়া']",Fresh Coriander,"['Fresh', 'Coriander']"
101, 'MTBD101109', NULL, NULL, NULL, NULL, NULL, '/data/product/Turmeric-Powder-50gm.jpg', 0, 0, 25.00, 0.00, 10, 0, 0, 'gm', 50, '', 0, 0, 0, 0, 'physical', '1', 1, 0, 6, 'turmeric-powder', 0, 1, '2022-04-25 23:31:36', '2022-04-02', '2022-04-02 20:15:27'," '2022-04-25 23:31:36",হলুদ গুঁড়া,"['হলুদ', 'গুঁড়া']",Turmeric Powder,"['Turmeric', 'Powder']"
